no,entry_time,exit_time,side,entry,sl,tp,exit,outcome,pnl_pips,profit_usd,profit_inr,equity_inr,bars_held
182,2021-01-05 09:46:00,2021-01-05 09:46:00,SELL,1945.645,1946.045,1942.445,1946.045,loss,-4.0,-0.4,-33.2,99933.6,1
183,2021-01-05 09:49:00,2021-01-05 10:15:00,SELL,1947.659,1948.059,1944.459,1944.459,win,32.0,3.2,265.6,100199.2,27
184,2021-01-05 10:19:00,2021-01-05 10:19:00,SELL,1944.325,1944.725,1941.125,1944.725,loss,-4.0,-0.4,-33.2,100166.0,1
185,2021-01-05 10:21:00,2021-01-05 10:21:00,SELL,1944.838,1945.238,1941.638,1945.238,loss,-4.0,-0.4,-33.2,100132.8,1
186,2021-01-05 10:25:00,2021-01-05 10:32:00,SELL,1945.925,1946.325,1942.725,1946.325,loss,-4.0,-0.4,-33.2,100099.6,8
187,2021-01-05 10:36:00,2021-01-05 10:37:00,SELL,1944.648,1945.048,1941.448,1945.048,loss,-4.0,-0.4,-33.2,100066.4,2
188,2021-01-05 10:39:00,2021-01-05 10:49:00,SELL,1945.095,1945.495,1941.895,1945.495,loss,-4.0,-0.4,-33.2,100033.2,11
189,2021-01-05 10:51:00,2021-01-05 10:53:00,SELL,1945.558,1945.958,1942.358,1945.958,loss,-4.0,-0.4,-33.2,100000.0,3
190,2021-01-05 10:59:00,2021-01-05 11:02:00,SELL,1946.895,1947.295,1943.695,1947.295,loss,-4.0,-0.4,-33.2,99966.8,4
191,2021-01-05 11:05:00,2021-01-05 11:17:00,SELL,1947.668,1948.068,1944.468,1948.068,loss,-4.0,-0.4,-33.2,99933.6,13
192,2021-01-05 11:24:00,2021-01-05 11:25:00,SELL,1948.785,1949.185,1945.585,1949.185,loss,-4.0,-0.4,-33.2,99900.4,2
193,2021-01-05 11:26:00,2021-01-05 11:45:00,SELL,1948.838,1949.238,1945.638,1949.238,loss,-4.0,-0.4,-33.2,99867.2,20
194,2021-01-05 11:47:00,2021-01-05 11:54:00,SELL,1949.245,1949.645,1946.045,1949.645,loss,-4.0,-0.4,-33.2,99834.0,8
195,2021-01-05 11:58:00,2021-01-05 11:58:00,SELL,1949.739,1950.139,1946.539,1950.139,loss,-4.0,-0.4,-33.2,99800.8,1
196,2021-01-05 12:00:00,2021-01-05 12:00:00,SELL,1949.788,1950.188,1946.588,1950.188,loss,-4.0,-0.4,-33.2,99767.6,1
197,2021-01-05 12:04:00,2021-01-05 12:04:00,SELL,1948.935,1949.335,1945.735,1949.335,loss,-4.0,-0.4,-33.2,99734.4,1
198,2021-01-05 12:08:00,2021-01-05 12:11:00,SELL,1949.459,1949.859,1946.259,1949.859,loss,-4.0,-0.4,-33.2,99701.2,4
199,2021-01-05 12:13:00,2021-01-05 12:17:00,SELL,1949.378,1949.778,1946.178,1949.778,loss,-4.0,-0.4,-33.2,99668.0,5
200,2021-01-05 12:21:00,2021-01-05 12:26:00,SELL,1949.228,1949.628,1946.028,1949.628,loss,-4.0,-0.4,-33.2,99634.8,6
201,2021-01-05 12:29:00,2021-01-05 12:48:00,SELL,1949.765,1950.165,1946.565,1946.565,win,32.0,3.2,265.6,99900.4,20
202,2021-01-05 12:53:00,2021-01-05 12:53:00,SELL,1946.445,1946.845,1943.245,1946.845,loss,-4.0,-0.4,-33.2,99867.2,1
203,2021-01-05 13:03:00,2021-01-05 13:08:00,SELL,1949.038,1949.438,1945.838,1949.438,loss,-4.0,-0.4,-33.2,99834.0,6
204,2021-01-05 13:10:00,2021-01-05 13:19:00,SELL,1948.905,1949.305,1945.705,1949.305,loss,-4.0,-0.4,-33.2,99800.8,10
205,2021-01-05 13:22:00,2021-01-05 13:24:00,SELL,1950.325,1950.725,1947.125,1947.125,win,32.0,3.2,265.6,100066.4,3
206,2021-01-05 13:27:00,2021-01-05 13:30:00,SELL,1947.975,1948.375,1944.775,1948.375,loss,-4.0,-0.4,-33.2,100033.2,4
207,2021-01-05 13:31:00,2021-01-05 13:31:00,SELL,1947.225,1947.625,1944.025,1947.625,loss,-4.0,-0.4,-33.2,100000.0,1
208,2021-01-05 13:37:00,2021-01-05 13:37:00,SELL,1949.168,1949.568,1945.968,1949.568,loss,-4.0,-0.4,-33.2,99966.8,1
209,2021-01-05 13:40:00,2021-01-05 13:40:00,SELL,1948.659,1949.059,1945.459,1949.059,loss,-4.0,-0.4,-33.2,99933.6,1
210,2021-01-05 13:42:00,2021-01-05 13:42:00,SELL,1949.029,1949.429,1945.829,1949.429,loss,-4.0,-0.4,-33.2,99900.4,1
211,2021-01-05 13:45:00,2021-01-05 13:52:00,SELL,1949.878,1950.278,1946.678,1950.278,loss,-4.0,-0.4,-33.2,99867.2,8
212,2021-01-05 13:56:00,2021-01-05 13:57:00,SELL,1950.669,1951.069,1947.469,1951.069,loss,-4.0,-0.4,-33.2,99834.0,2
213,2021-01-05 13:58:00,2021-01-05 14:04:00,SELL,1950.545,1950.945,1947.345,1947.345,win,32.0,3.2,265.6,100099.6,7
214,2021-01-05 14:08:00,2021-01-05 14:10:00,SELL,1948.878,1949.278,1945.678,1949.278,loss,-4.0,-0.4,-33.2,100066.4,3
215,2021-01-05 14:12:00,2021-01-05 14:14:00,SELL,1949.128,1949.528,1945.928,1949.528,loss,-4.0,-0.4,-33.2,100033.2,3
216,2021-01-05 14:19:00,2021-01-05 14:20:00,SELL,1951.448,1951.848,1948.248,1951.848,loss,-4.0,-0.4,-33.2,100000.0,2
217,2021-01-05 14:22:00,2021-01-05 14:31:00,SELL,1950.548,1950.948,1947.348,1947.348,win,32.0,3.2,265.6,100265.6,10
218,2021-01-05 14:34:00,2021-01-05 14:34:00,SELL,1945.005,1945.405,1941.805,1945.405,loss,-4.0,-0.4,-33.2,100232.4,1
219,2021-01-05 14:36:00,2021-01-05 14:38:00,SELL,1944.208,1944.608,1941.008,1944.608,loss,-4.0,-0.4,-33.2,100199.2,3
220,2021-01-05 14:41:00,2021-01-05 14:41:00,SELL,1944.888,1945.288,1941.688,1945.288,loss,-4.0,-0.4,-33.2,100166.0,1
221,2021-01-05 14:47:00,2021-01-05 14:56:00,SELL,1944.905,1945.305,1941.705,1945.305,loss,-4.0,-0.4,-33.2,100132.8,10
222,2021-01-05 14:58:00,2021-01-05 14:58:00,SELL,1945.035,1945.435,1941.835,1945.435,loss,-4.0,-0.4,-33.2,100099.6,1
223,2021-01-05 15:04:00,2021-01-05 15:04:00,SELL,1940.658,1941.058,1937.458,1941.058,loss,-4.0,-0.4,-33.2,100066.4,1
224,2021-01-05 15:06:00,2021-01-05 15:10:00,SELL,1940.965,1941.365,1937.765,1941.365,loss,-4.0,-0.4,-33.2,100033.2,5
225,2021-01-05 15:11:00,2021-01-05 15:11:00,SELL,1940.818,1941.218,1937.618,1941.218,loss,-4.0,-0.4,-33.2,100000.0,1
226,2021-01-05 15:15:00,2021-01-05 15:15:00,SELL,1940.835,1941.235,1937.635,1941.235,loss,-4.0,-0.4,-33.2,99966.8,1
227,2021-01-05 15:18:00,2021-01-05 15:18:00,SELL,1941.635,1942.035,1938.435,1942.035,loss,-4.0,-0.4,-33.2,99933.6,1
228,2021-01-05 15:20:00,2021-01-05 15:21:00,SELL,1942.605,1943.005,1939.405,1943.005,loss,-4.0,-0.4,-33.2,99900.4,2
229,2021-01-05 15:23:00,2021-01-05 15:24:00,SELL,1943.725,1944.125,1940.525,1944.125,loss,-4.0,-0.4,-33.2,99867.2,2
230,2021-01-05 15:28:00,2021-01-05 15:28:00,SELL,1947.008,1947.408,1943.808,1947.408,loss,-4.0,-0.4,-33.2,99834.0,1
231,2021-01-05 15:35:00,2021-01-05 15:36:00,SELL,1944.898,1945.298,1941.698,1945.298,loss,-4.0,-0.4,-33.2,99800.8,2
232,2021-01-05 15:39:00,2021-01-05 15:40:00,SELL,1947.488,1947.888,1944.288,1947.888,loss,-4.0,-0.4,-33.2,99767.6,2
233,2021-01-05 15:42:00,2021-01-05 15:57:00,SELL,1948.205,1948.605,1945.005,1945.005,win,32.0,3.2,265.6,100033.2,16
234,2021-01-05 16:00:00,2021-01-05 16:01:00,SELL,1943.448,1943.848,1940.248,1943.848,loss,-4.0,-0.4,-33.2,100000.0,2
235,2021-01-05 16:03:00,2021-01-05 16:03:00,SELL,1944.005,1944.405,1940.805,1944.405,loss,-4.0,-0.4,-33.2,99966.8,1
236,2021-01-05 16:06:00,2021-01-05 16:11:00,SELL,1944.978,1945.378,1941.778,1945.378,loss,-4.0,-0.4,-33.2,99933.6,6
237,2021-01-05 16:16:00,2021-01-05 16:17:00,SELL,1945.845,1946.245,1942.645,1946.245,loss,-4.0,-0.4,-33.2,99900.4,2
238,2021-01-05 16:21:00,2021-01-05 16:21:00,SELL,1946.448,1946.848,1943.248,1946.848,loss,-4.0,-0.4,-33.2,99867.2,1
239,2021-01-05 16:24:00,2021-01-05 16:26:00,SELL,1947.278,1947.678,1944.078,1947.678,loss,-4.0,-0.4,-33.2,99834.0,3
240,2021-01-05 16:29:00,2021-01-05 16:29:00,SELL,1947.308,1947.708,1944.108,1947.708,loss,-4.0,-0.4,-33.2,99800.8,1
241,2021-01-05 16:32:00,2021-01-05 16:32:00,SELL,1947.495,1947.895,1944.295,1947.895,loss,-4.0,-0.4,-33.2,99767.6,1
242,2021-01-05 16:35:00,2021-01-05 16:38:00,SELL,1947.935,1948.335,1944.735,1948.335,loss,-4.0,-0.4,-33.2,99734.4,4
243,2021-01-05 16:40:00,2021-01-05 16:42:00,SELL,1948.135,1948.535,1944.935,1948.535,loss,-4.0,-0.4,-33.2,99701.2,3
244,2021-01-05 16:45:00,2021-01-05 16:45:00,SELL,1948.678,1949.078,1945.478,1949.078,loss,-4.0,-0.4,-33.2,99668.0,1
245,2021-01-05 16:47:00,2021-01-05 16:49:00,SELL,1949.525,1949.925,1946.325,1949.925,loss,-4.0,-0.4,-33.2,99634.8,3
246,2021-01-05 16:51:00,2021-01-05 16:51:00,SELL,1949.298,1949.698,1946.098,1949.698,loss,-4.0,-0.4,-33.2,99601.6,1
247,2021-01-05 16:53:00,2021-01-05 16:54:00,SELL,1950.345,1950.745,1947.145,1950.745,loss,-4.0,-0.4,-33.2,99568.4,2
248,2021-01-05 16:57:00,2021-01-05 16:59:00,SELL,1950.558,1950.958,1947.358,1950.958,loss,-4.0,-0.4,-33.2,99535.2,3
249,2021-01-05 17:04:00,2021-01-05 17:04:00,SELL,1950.628,1951.028,1947.428,1951.028,loss,-4.0,-0.4,-33.2,99502.0,1
250,2021-01-05 17:07:00,2021-01-05 17:10:00,SELL,1950.808,1951.208,1947.608,1951.208,loss,-4.0,-0.4,-33.2,99468.8,4
251,2021-01-05 17:12:00,2021-01-05 17:12:00,SELL,1950.865,1951.265,1947.665,1951.265,loss,-4.0,-0.4,-33.2,99435.6,1
252,2021-01-05 17:18:00,2021-01-05 17:19:00,SELL,1948.458,1948.858,1945.258,1948.858,loss,-4.0,-0.4,-33.2,99402.4,2
253,2021-01-05 17:22:00,2021-01-05 17:26:00,SELL,1948.818,1949.218,1945.618,1949.218,loss,-4.0,-0.4,-33.2,99369.2,5
254,2021-01-05 17:28:00,2021-01-05 17:29:00,SELL,1949.498,1949.898,1946.298,1949.898,loss,-4.0,-0.4,-33.2,99336.0,2
255,2021-01-05 17:31:00,2021-01-05 17:39:00,SELL,1949.655,1950.055,1946.455,1950.055,loss,-4.0,-0.4,-33.2,99302.8,9
256,2021-01-05 17:41:00,2021-01-05 17:42:00,SELL,1949.918,1950.318,1946.718,1950.318,loss,-4.0,-0.4,-33.2,99269.6,2
257,2021-01-05 17:46:00,2021-01-05 18:12:00,SELL,1950.348,1950.748,1947.148,1950.748,loss,-4.0,-0.4,-33.2,99236.4,27
258,2021-01-05 18:14:00,2021-01-05 18:14:00,SELL,1950.838,1951.238,1947.638,1951.238,loss,-4.0,-0.4,-33.2,99203.2,1
259,2021-01-05 18:17:00,2021-01-05 18:22:00,SELL,1951.578,1951.978,1948.378,1951.978,loss,-4.0,-0.4,-33.2,99170.0,6
260,2021-01-05 18:31:00,2021-01-05 18:33:00,SELL,1949.678,1950.078,1946.478,1950.078,loss,-4.0,-0.4,-33.2,99136.8,3
261,2021-01-05 18:35:00,2021-01-05 18:37:00,SELL,1950.115,1950.515,1946.915,1950.515,loss,-4.0,-0.4,-33.2,99103.6,3
262,2021-01-05 18:40:00,2021-01-05 18:50:00,SELL,1950.118,1950.518,1946.918,1950.518,loss,-4.0,-0.4,-33.2,99070.4,11
263,2021-01-05 18:55:00,2021-01-05 18:59:00,SELL,1951.248,1951.648,1948.048,1951.648,loss,-4.0,-0.4,-33.2,99037.2,5
264,2021-01-05 19:00:00,2021-01-05 19:18:00,SELL,1951.165,1951.565,1947.965,1951.565,loss,-4.0,-0.4,-33.2,99004.0,19
265,2021-01-05 19:21:00,2021-01-05 19:22:00,SELL,1950.998,1951.398,1947.798,1951.398,loss,-4.0,-0.4,-33.2,98970.8,2
266,2021-01-05 19:25:00,2021-01-05 19:25:00,SELL,1951.675,1952.075,1948.475,1952.075,loss,-4.0,-0.4,-33.2,98937.6,1
267,2021-01-05 19:28:00,2021-01-05 19:30:00,SELL,1952.265,1952.665,1949.065,1952.665,loss,-4.0,-0.4,-33.2,98904.4,3
268,2021-01-05 19:31:00,2021-01-05 20:27:00,SELL,1952.278,1952.678,1949.078,1949.078,win,32.0,3.2,265.6,99170.0,57
269,2021-01-05 20:36:00,2021-01-05 20:38:00,SELL,1949.688,1950.088,1946.488,1950.088,loss,-4.0,-0.4,-33.2,99136.8,3
270,2021-01-05 20:39:00,2021-01-05 21:49:00,SELL,1949.785,1950.185,1946.585,1950.185,loss,-4.0,-0.4,-33.2,99103.6,71
271,2021-01-05 21:51:00,2021-01-05 21:51:00,SELL,1950.028,1950.428,1946.828,1950.428,loss,-4.0,-0.4,-33.2,99070.4,1
272,2021-01-05 21:53:00,2021-01-05 23:00:00,SELL,1949.888,1950.288,1946.688,1950.288,loss,-4.0,-0.4,-33.2,99037.2,8
273,2021-01-05 23:04:00,2021-01-05 23:05:00,SELL,1950.798,1951.198,1947.598,1951.198,loss,-4.0,-0.4,-33.2,99004.0,2
274,2021-01-05 23:07:00,2021-01-05 23:07:00,SELL,1948.808,1949.208,1945.608,1949.208,loss,-4.0,-0.4,-33.2,98970.8,1
275,2021-01-05 23:11:00,2021-01-05 23:11:00,SELL,1950.088,1950.488,1946.888,1950.488,loss,-4.0,-0.4,-33.2,98937.6,1
276,2021-01-05 23:15:00,2021-01-05 23:15:00,SELL,1950.808,1951.208,1947.608,1951.208,loss,-4.0,-0.4,-33.2,98904.4,1
277,2021-01-05 23:17:00,2021-01-05 23:26:00,SELL,1951.318,1951.718,1948.118,1951.718,loss,-4.0,-0.4,-33.2,98871.2,10
278,2021-01-05 23:28:00,2021-01-05 23:30:00,SELL,1951.135,1951.535,1947.935,1951.535,loss,-4.0,-0.4,-33.2,98838.0,3
279,2021-01-05 23:36:00,2021-01-06 00:10:00,SELL,1952.445,1952.845,1949.245,1949.245,win,32.0,3.2,265.6,99103.6,35
280,2021-01-06 00:13:00,2021-01-06 00:14:00,SELL,1949.368,1949.768,1946.168,1949.768,loss,-4.0,-0.4,-33.2,99070.4,2
281,2021-01-06 00:16:00,2021-01-06 00:18:00,SELL,1949.685,1950.085,1946.485,1950.085,loss,-4.0,-0.4,-33.2,99037.2,3
282,2021-01-06 00:21:00,2021-01-06 00:21:00,SELL,1951.055,1951.455,1947.855,1951.455,loss,-4.0,-0.4,-33.2,99004.0,1
283,2021-01-06 00:24:00,2021-01-06 00:44:00,SELL,1951.105,1951.505,1947.905,1951.505,loss,-4.0,-0.4,-33.2,98970.8,21
284,2021-01-06 00:47:00,2021-01-06 00:50:00,SELL,1951.575,1951.975,1948.375,1951.975,loss,-4.0,-0.4,-33.2,98937.6,4
285,2021-01-06 00:52:00,2021-01-06 00:55:00,SELL,1950.735,1951.135,1947.535,1951.135,loss,-4.0,-0.4,-33.2,98904.4,4
286,2021-01-06 00:57:00,2021-01-06 00:57:00,SELL,1950.705,1951.105,1947.505,1951.105,loss,-4.0,-0.4,-33.2,98871.2,1
287,2021-01-06 01:00:00,2021-01-06 01:00:00,SELL,1951.975,1952.375,1948.775,1952.375,loss,-4.0,-0.4,-33.2,98838.0,1
288,2021-01-06 01:03:00,2021-01-06 01:04:00,SELL,1954.488,1954.888,1951.288,1954.888,loss,-4.0,-0.4,-33.2,98804.8,2
289,2021-01-06 01:06:00,2021-01-06 01:16:00,SELL,1954.025,1954.425,1950.825,1950.825,win,32.0,3.2,265.6,99070.4,11
290,2021-01-06 01:19:00,2021-01-06 01:19:00,SELL,1948.138,1948.538,1944.938,1948.538,loss,-4.0,-0.4,-33.2,99037.2,1
291,2021-01-06 01:22:00,2021-01-06 01:22:00,SELL,1947.705,1948.105,1944.505,1948.105,loss,-4.0,-0.4,-33.2,99004.0,1
292,2021-01-06 01:27:00,2021-01-06 01:27:00,SELL,1948.878,1949.278,1945.678,1949.278,loss,-4.0,-0.4,-33.2,98970.8,1
293,2021-01-06 01:35:00,2021-01-06 01:38:00,SELL,1951.148,1951.548,1947.948,1947.948,win,32.0,3.2,265.6,99236.4,4
294,2021-01-06 01:44:00,2021-01-06 01:44:00,SELL,1948.229,1948.629,1945.029,1948.629,loss,-4.0,-0.4,-33.2,99203.2,1
295,2021-01-06 01:46:00,2021-01-06 01:47:00,SELL,1948.408,1948.808,1945.208,1948.808,loss,-4.0,-0.4,-33.2,99170.0,2
296,2021-01-06 01:50:00,2021-01-06 01:51:00,SELL,1948.558,1948.958,1945.358,1948.958,loss,-4.0,-0.4,-33.2,99136.8,2
297,2021-01-06 01:54:00,2021-01-06 02:55:00,SELL,1949.518,1949.918,1946.318,1946.318,win,32.0,3.2,265.6,99402.4,62
298,2021-01-06 03:01:00,2021-01-06 03:01:00,SELL,1943.328,1943.728,1940.128,1943.728,loss,-4.0,-0.4,-33.2,99369.2,1
299,2021-01-06 03:04:00,2021-01-06 03:14:00,SELL,1943.858,1944.258,1940.658,1944.258,loss,-4.0,-0.4,-33.2,99336.0,11
300,2021-01-06 03:16:00,2021-01-06 03:16:00,SELL,1944.035,1944.435,1940.835,1944.435,loss,-4.0,-0.4,-33.2,99302.8,1
301,2021-01-06 03:22:00,2021-01-06 03:30:00,SELL,1946.749,1947.149,1943.549,1943.549,win,32.0,3.2,265.6,99568.4,9
302,2021-01-06 03:35:00,2021-01-06 03:35:00,SELL,1944.325,1944.725,1941.125,1944.725,loss,-4.0,-0.4,-33.2,99535.2,1
303,2021-01-06 03:38:00,2021-01-06 03:38:00,SELL,1945.095,1945.495,1941.895,1945.495,loss,-4.0,-0.4,-33.2,99502.0,1
304,2021-01-06 03:40:00,2021-01-06 03:59:00,SELL,1945.405,1945.805,1942.205,1942.205,win,32.0,3.2,265.6,99767.6,20
305,2021-01-06 04:07:00,2021-01-06 04:11:00,SELL,1941.845,1942.245,1938.645,1942.245,loss,-4.0,-0.4,-33.2,99734.4,5
306,2021-01-06 04:12:00,2021-01-06 04:18:00,SELL,1941.895,1942.295,1938.695,1942.295,loss,-4.0,-0.4,-33.2,99701.2,7
307,2021-01-06 04:20:00,2021-01-06 04:21:00,SELL,1943.455,1943.855,1940.255,1943.855,loss,-4.0,-0.4,-33.2,99668.0,2
308,2021-01-06 04:26:00,2021-01-06 04:27:00,SELL,1945.365,1945.765,1942.165,1945.765,loss,-4.0,-0.4,-33.2,99634.8,2
309,2021-01-06 04:30:00,2021-01-06 04:30:00,SELL,1945.278,1945.678,1942.078,1945.678,loss,-4.0,-0.4,-33.2,99601.6,1
310,2021-01-06 04:33:00,2021-01-06 04:50:00,SELL,1947.028,1947.428,1943.828,1943.828,win,32.0,3.2,265.6,99867.2,18
311,2021-01-06 04:53:00,2021-01-06 04:53:00,SELL,1943.978,1944.378,1940.778,1944.378,loss,-4.0,-0.4,-33.2,99834.0,1
312,2021-01-06 04:56:00,2021-01-06 04:56:00,SELL,1945.078,1945.478,1941.878,1941.878,win,32.0,3.2,265.6,100099.6,1
313,2021-01-06 05:01:00,2021-01-06 05:01:00,SELL,1944.405,1944.805,1941.205,1944.805,loss,-4.0,-0.4,-33.2,100066.4,1
314,2021-01-06 05:07:00,2021-01-06 05:16:00,SELL,1945.838,1946.238,1942.638,1946.238,loss,-4.0,-0.4,-33.2,100033.2,10
315,2021-01-06 05:18:00,2021-01-06 05:33:00,SELL,1946.225,1946.625,1943.025,1943.025,win,32.0,3.2,265.6,100298.8,16
316,2021-01-06 05:39:00,2021-01-06 05:42:00,SELL,1944.915,1945.315,1941.715,1945.315,loss,-4.0,-0.4,-33.2,100265.6,4
317,2021-01-06 05:44:00,2021-01-06 06:20:00,SELL,1945.278,1945.678,1942.078,1945.678,loss,-4.0,-0.4,-33.2,100232.4,37
318,2021-01-06 06:24:00,2021-01-06 06:52:00,SELL,1945.215,1945.615,1942.015,1945.615,loss,-4.0,-0.4,-33.2,100199.2,29
319,2021-01-06 06:53:00,2021-01-06 07:07:00,SELL,1945.278,1945.678,1942.078,1945.678,loss,-4.0,-0.4,-33.2,100166.0,15
320,2021-01-06 07:16:00,2021-01-06 07:16:00,SELL,1947.818,1948.218,1944.618,1948.218,loss,-4.0,-0.4,-33.2,100132.8,1
321,2021-01-06 07:18:00,2021-01-06 07:18:00,SELL,1948.218,1948.618,1945.018,1948.618,loss,-4.0,-0.4,-33.2,100099.6,1
322,2021-01-06 07:25:00,2021-01-06 07:41:00,SELL,1946.818,1947.218,1943.618,1947.218,loss,-4.0,-0.4,-33.2,100066.4,17
323,2021-01-06 07:43:00,2021-01-06 07:44:00,SELL,1947.345,1947.745,1944.145,1947.745,loss,-4.0,-0.4,-33.2,100033.2,2
324,2021-01-06 07:47:00,2021-01-06 07:56:00,SELL,1947.345,1947.745,1944.145,1947.745,loss,-4.0,-0.4,-33.2,100000.0,10
325,2021-01-06 07:58:00,2021-01-06 07:58:00,SELL,1947.375,1947.775,1944.175,1947.775,loss,-4.0,-0.4,-33.2,99966.8,1
326,2021-01-06 08:08:00,2021-01-06 08:10:00,SELL,1948.828,1949.228,1945.628,1949.228,loss,-4.0,-0.4,-33.2,99933.6,3
327,2021-01-06 08:13:00,2021-01-06 08:16:00,SELL,1949.585,1949.985,1946.385,1949.985,loss,-4.0,-0.4,-33.2,99900.4,4
328,2021-01-06 08:19:00,2021-01-06 08:29:00,SELL,1949.985,1950.385,1946.785,1950.385,loss,-4.0,-0.4,-33.2,99867.2,11
329,2021-01-06 08:31:00,2021-01-06 08:32:00,SELL,1950.375,1950.775,1947.175,1950.775,loss,-4.0,-0.4,-33.2,99834.0,2
330,2021-01-06 08:36:00,2021-01-06 08:36:00,SELL,1951.545,1951.945,1948.345,1951.945,loss,-4.0,-0.4,-33.2,99800.8,1
331,2021-01-06 08:38:00,2021-01-06 08:38:00,SELL,1952.398,1952.798,1949.198,1952.798,loss,-4.0,-0.4,-33.2,99767.6,1
332,2021-01-06 08:41:00,2021-01-06 08:41:00,SELL,1952.885,1953.285,1949.685,1953.285,loss,-4.0,-0.4,-33.2,99734.4,1
333,2021-01-06 08:43:00,2021-01-06 08:44:00,SELL,1952.988,1953.388,1949.788,1953.388,loss,-4.0,-0.4,-33.2,99701.2,2
334,2021-01-06 08:48:00,2021-01-06 09:26:00,SELL,1955.298,1955.698,1952.098,1955.698,loss,-4.0,-0.4,-33.2,99668.0,39
335,2021-01-06 09:29:00,2021-01-06 09:33:00,SELL,1955.579,1955.979,1952.379,1955.979,loss,-4.0,-0.4,-33.2,99634.8,5
336,2021-01-06 09:36:00,2021-01-06 09:47:00,SELL,1956.088,1956.488,1952.888,1956.488,loss,-4.0,-0.4,-33.2,99601.6,12
337,2021-01-06 09:54:00,2021-01-06 09:55:00,SELL,1955.998,1956.398,1952.798,1956.398,loss,-4.0,-0.4,-33.2,99568.4,2
338,2021-01-06 09:58:00,2021-01-06 09:58:00,SELL,1956.825,1957.225,1953.625,1957.225,loss,-4.0,-0.4,-33.2,99535.2,1
339,2021-01-06 10:01:00,2021-01-06 10:02:00,SELL,1957.505,1957.905,1954.305,1957.905,loss,-4.0,-0.4,-33.2,99502.0,2
340,2021-01-06 10:04:00,2021-01-06 10:06:00,SELL,1957.618,1958.018,1954.418,1958.018,loss,-4.0,-0.4,-33.2,99468.8,3
341,2021-01-06 10:09:00,2021-01-06 10:09:00,SELL,1957.609,1958.009,1954.409,1958.009,loss,-4.0,-0.4,-33.2,99435.6,1
342,2021-01-06 10:13:00,2021-01-06 10:13:00,SELL,1958.497,1958.897,1955.297,1958.897,loss,-4.0,-0.4,-33.2,99402.4,1
343,2021-01-06 10:15:00,2021-01-06 10:16:00,SELL,1957.565,1957.965,1954.365,1957.965,loss,-4.0,-0.4,-33.2,99369.2,2
344,2021-01-06 10:19:00,2021-01-06 10:19:00,SELL,1956.579,1956.979,1953.379,1956.979,loss,-4.0,-0.4,-33.2,99336.0,1
345,2021-01-06 10:25:00,2021-01-06 10:27:00,SELL,1957.335,1957.735,1954.135,1957.735,loss,-4.0,-0.4,-33.2,99302.8,3
346,2021-01-06 10:28:00,2021-01-06 10:28:00,SELL,1957.438,1957.838,1954.238,1957.838,loss,-4.0,-0.4,-33.2,99269.6,1
347,2021-01-06 10:33:00,2021-01-06 10:34:00,SELL,1956.705,1957.105,1953.505,1957.105,loss,-4.0,-0.4,-33.2,99236.4,2
348,2021-01-06 10:36:00,2021-01-06 10:43:00,SELL,1956.039,1956.439,1952.839,1956.439,loss,-4.0,-0.4,-33.2,99203.2,8
349,2021-01-06 10:45:00,2021-01-06 11:02:00,SELL,1956.488,1956.888,1953.288,1956.888,loss,-4.0,-0.4,-33.2,99170.0,18
350,2021-01-06 11:03:00,2021-01-06 11:03:00,SELL,1956.658,1957.058,1953.458,1957.058,loss,-4.0,-0.4,-33.2,99136.8,1
351,2021-01-06 11:05:00,2021-01-06 11:23:00,SELL,1957.035,1957.435,1953.835,1953.835,win,32.0,3.2,265.6,99402.4,19
352,2021-01-06 11:26:00,2021-01-06 11:26:00,SELL,1952.828,1953.228,1949.628,1953.228,loss,-4.0,-0.4,-33.2,99369.2,1
353,2021-01-06 11:33:00,2021-01-06 11:33:00,SELL,1950.395,1950.795,1947.195,1950.795,loss,-4.0,-0.4,-33.2,99336.0,1
354,2021-01-06 11:36:00,2021-01-06 11:40:00,SELL,1950.545,1950.945,1947.345,1950.945,loss,-4.0,-0.4,-33.2,99302.8,5
355,2021-01-06 11:42:00,2021-01-06 11:42:00,SELL,1950.895,1951.295,1947.695,1951.295,loss,-4.0,-0.4,-33.2,99269.6,1
356,2021-01-06 11:45:00,2021-01-06 11:51:00,SELL,1951.595,1951.995,1948.395,1948.395,win,32.0,3.2,265.6,99535.2,7
357,2021-01-06 11:55:00,2021-01-06 11:55:00,SELL,1947.378,1947.778,1944.178,1947.778,loss,-4.0,-0.4,-33.2,99502.0,1
358,2021-01-06 11:57:00,2021-01-06 12:00:00,SELL,1946.995,1947.395,1943.795,1943.795,win,32.0,3.2,265.6,99767.6,4
359,2021-01-06 12:04:00,2021-01-06 12:04:00,SELL,1946.678,1947.078,1943.478,1947.078,loss,-4.0,-0.4,-33.2,99734.4,1
360,2021-01-06 12:07:00,2021-01-06 12:16:00,SELL,1946.855,1947.255,1943.655,1947.255,loss,-4.0,-0.4,-33.2,99701.2,10
361,2021-01-06 12:18:00,2021-01-06 12:18:00,SELL,1946.265,1946.665,1943.065,1946.665,loss,-4.0,-0.4,-33.2,99668.0,1
362,2021-01-06 12:20:00,2021-01-06 12:20:00,SELL,1946.685,1947.085,1943.485,1947.085,loss,-4.0,-0.4,-33.2,99634.8,1
363,2021-01-06 12:22:00,2021-01-06 12:23:00,SELL,1946.918,1947.318,1943.718,1947.318,loss,-4.0,-0.4,-33.2,99601.6,2
